,id,season,stage,date,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,B365H,B365D,B365A,home_y_card,home_r_card,away_y_card,away_r_card,home_shoton,away_shoton,home_shotoff,away_shotoff,home_foulcommit,away_foulcommit,home_cross,away_cross,home_corner,away_corner,home_possession,away_possession,HTP,ATP,Result
52,21570,2008/2009,14,2008-12-07 00:00:00,530335,RCD Mallorca,RC Recreativo,2,3,1.91,3.4,4.0,3,0,3,0,2,4,9,2,19,15,18,4,7,2,57,43,13,7,A
56,21574,2008/2009,14,2008-12-07 00:00:00,530339,Racing Santander,Athletic Club de Bilbao,1,1,2.1,3.25,3.6,1,0,2,0,0,0,0,0,0,0,0,0,0,0,59,41,15,12,D
57,21575,2008/2009,14,2008-12-07 00:00:00,530340,Real Betis Balompié,RCD Espanyol,1,1,1.67,3.6,5.25,2,0,4,0,7,7,17,5,9,12,13,18,11,9,53,47,17,12,D
58,21576,2008/2009,14,2008-12-07 00:00:00,530341,Real Madrid CF,Sevilla FC,3,4,2.1,3.4,3.4,5,0,5,0,12,6,7,6,13,16,20,9,10,1,56,44,26,24,A
60,21578,2008/2009,15,2008-12-13 00:00:00,530343,FC Barcelona,Real Madrid CF,2,0,1.57,3.8,6.0,3,0,5,0,10,3,4,2,13,17,31,10,12,4,73,27,35,26,H
68,21586,2008/2009,15,2008-12-13 00:00:00,530351,Valencia CF,RCD Espanyol,2,1,1.53,4.0,6.0,4,0,6,0,11,2,5,2,20,16,17,2,11,1,70,30,27,13,H
61,21579,2008/2009,15,2008-12-14 00:00:00,530344,Athletic Club de Bilbao,Real Sporting de Gijón,3,0,2.0,3.3,3.8,1,0,2,0,0,0,0,0,0,0,0,0,0,0,73,27,13,18,H
62,21580,2008/2009,15,2008-12-14 00:00:00,530345,Atlético Madrid,Real Betis Balompié,2,0,1.62,3.75,5.5,1,0,3,0,10,5,5,5,16,15,14,18,1,6,48,52,24,18,H
66,21584,2008/2009,15,2008-12-14 00:00:00,530349,Getafe CF,RCD Mallorca,4,1,1.85,3.4,4.33,2,0,6,0,0,0,0,0,0,0,0,0,0,0,44,56,18,13,H
69,21587,2008/2009,15,2008-12-14 00:00:00,530352,Málaga CF,CD Numancia,2,0,1.95,3.3,4.0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,70,30,18,14,H
65,21583,2008/2009,15,2008-12-14 00:00:00,530348,RC Recreativo,CA Osasuna,1,0,2.3,3.25,3.1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,44,56,10,9,H
64,21582,2008/2009,15,2008-12-14 00:00:00,530347,Real Valladolid,RC Deportivo de La Coruña,3,0,2.1,3.4,3.4,1,0,2,0,3,5,4,3,5,5,15,15,4,5,44,56,20,24,H
67,21585,2008/2009,15,2008-12-14 00:00:00,530350,Sevilla FC,Villarreal CF,1,0,2.05,3.3,3.6,2,0,4,0,10,2,16,1,23,13,23,6,9,0,61,39,27,29,H
63,21581,2008/2009,15,2008-12-14 00:00:00,530346,UD Almería,Racing Santander,1,1,2.2,3.3,3.25,4,0,5,0,0,0,0,0,0,0,0,0,0,0,48,52,15,16,D
77,21595,2008/2009,16,2008-12-20 00:00:00,530360,RCD Espanyol,Atlético Madrid,2,3,3.4,3.4,2.1,2,0,3,0,8,5,8,4,16,11,23,19,6,4,45,55,13,27,A
76,21594,2008/2009,16,2008-12-20 00:00:00,530359,Real Madrid CF,Valencia CF,1,0,1.9,3.4,4.0,4,0,4,0,8,11,7,7,18,14,11,20,9,12,44,56,26,30,H
79,21597,2008/2009,16,2008-12-21 00:00:00,530362,CA Osasuna,Getafe CF,5,2,2.4,3.3,2.87,1,0,4,0,0,0,0,0,0,0,0,0,0,0,45,55,9,21,H
78,21596,2008/2009,16,2008-12-21 00:00:00,530361,CD Numancia,Real Valladolid,4,3,2.5,3.4,2.75,3,0,3,0,0,0,0,0,0,0,0,0,0,0,45,55,14,23,H
73,21591,2008/2009,16,2008-12-21 00:00:00,530356,RC Deportivo de La Coruña,RC Recreativo,4,1,1.72,3.5,5.0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,55,45,24,13,H
74,21592,2008/2009,16,2008-12-21 00:00:00,530357,RCD Mallorca,Sevilla FC,0,0,3.5,3.5,2.05,3,0,4,0,8,3,6,4,19,11,21,10,8,3,41,59,13,30,D
72,21590,2008/2009,16,2008-12-21 00:00:00,530355,Racing Santander,Málaga CF,1,1,2.05,3.4,3.6,2,0,3,0,0,0,0,0,0,0,0,0,0,0,55,45,17,21,D
70,21588,2008/2009,16,2008-12-21 00:00:00,530353,Real Betis Balompié,Athletic Club de Bilbao,0,1,2.1,3.25,3.6,0,0,3,0,3,4,6,4,14,20,11,9,4,5,55,45,18,16,A
71,21589,2008/2009,16,2008-12-21 00:00:00,530354,Real Sporting de Gijón,UD Almería,1,0,2.3,3.0,3.4,5,0,3,0,0,0,0,0,0,0,0,0,0,0,55,45,18,16,H
75,21593,2008/2009,16,2008-12-21 00:00:00,530358,Villarreal CF,FC Barcelona,1,2,4.2,3.75,1.8,3,0,4,0,1,8,6,4,15,18,15,17,3,8,39,61,29,38,A
85,21603,2008/2009,17,2009-01-03 00:00:00,530368,FC Barcelona,RCD Mallorca,3,1,1.18,6.5,15.0,4,0,9,0,7,3,5,2,12,14,25,4,5,0,68,32,41,14,H
87,21605,2008/2009,17,2009-01-03 00:00:00,530370,Valencia CF,Atlético Madrid,3,1,2.1,3.4,3.4,2,0,3,0,5,5,5,5,17,17,7,5,2,3,55,45,30,30,H
88,21606,2008/2009,17,2009-01-04 00:00:00,530371,Athletic Club de Bilbao,RCD Espanyol,1,1,1.9,3.4,4.0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,55,45,19,13,D
80,21598,2008/2009,17,2009-01-04 00:00:00,530363,Getafe CF,RC Deportivo de La Coruña,1,2,2.1,3.3,3.5,6,0,5,0,7,5,9,4,16,11,13,9,5,4,49,51,21,27,A
81,21599,2008/2009,17,2009-01-04 00:00:00,530364,Málaga CF,Real Sporting de Gijón,1,0,1.95,3.25,4.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,49,51,22,21,H
83,21601,2008/2009,17,2009-01-04 00:00:00,530366,RC Recreativo,CD Numancia,3,1,2.1,3.3,3.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,49,51,13,17,H
86,21604,2008/2009,17,2009-01-04 00:00:00,530369,Real Madrid CF,Villarreal CF,1,0,1.75,3.75,4.5,2,0,4,0,10,7,6,6,22,17,16,15,7,11,52,48,29,29,H
82,21600,2008/2009,17,2009-01-04 00:00:00,530365,Real Valladolid,Racing Santander,0,1,2.0,3.4,3.75,1,0,4,0,0,0,0,0,0,0,0,0,0,0,49,51,23,18,A
84,21602,2008/2009,17,2009-01-04 00:00:00,530367,Sevilla FC,CA Osasuna,1,1,1.36,4.5,9.0,5,0,3,0,4,1,11,8,19,10,21,11,11,3,59,41,31,12,D
89,21607,2008/2009,17,2009-01-04 00:00:00,530372,UD Almería,Real Betis Balompié,1,0,2.37,3.3,3.0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,55,45,16,18,H
99,21617,2008/2009,18,2009-01-10 00:00:00,530382,RC Deportivo de La Coruña,Sevilla FC,1,3,2.7,3.2,2.7,1,0,2,1,6,2,10,4,15,16,29,12,10,1,58,42,30,32,A
98,21616,2008/2009,18,2009-01-10 00:00:00,530381,Valencia CF,Villarreal CF,3,3,2.0,3.3,3.8,1,0,3,0,5,9,8,7,14,20,14,22,8,11,50,50,33,29,D
92,21610,2008/2009,18,2009-01-11 00:00:00,530375,Atlético Madrid,Athletic Club de Bilbao,2,3,1.62,3.6,6.0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,55,45,30,20,A
96,21614,2008/2009,18,2009-01-11 00:00:00,530379,CA Osasuna,FC Barcelona,2,3,8.0,4.5,1.4,2,0,3,0,3,8,0,8,11,9,11,12,2,7,33,67,13,44,A
95,21613,2008/2009,18,2009-01-11 00:00:00,530378,CD Numancia,Getafe CF,2,0,2.5,3.3,2.8,1,0,3,1,0,0,0,0,0,0,0,0,0,0,57,43,17,21,H
93,21611,2008/2009,18,2009-01-11 00:00:00,530376,RCD Espanyol,UD Almería,2,2,2.05,3.5,3.6,5,0,3,0,10,2,6,5,15,25,14,6,4,4,57,43,14,19,D
97,21615,2008/2009,18,2009-01-11 00:00:00,530380,RCD Mallorca,Real Madrid CF,0,3,4.75,3.5,1.75,6,0,3,0,8,2,7,5,23,15,18,4,9,0,52,48,14,32,A
94,21612,2008/2009,18,2009-01-11 00:00:00,530377,Racing Santander,RC Recreativo,1,1,1.91,3.4,4.0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,57,43,21,16,D
91,21609,2008/2009,18,2009-01-11 00:00:00,530374,Real Betis Balompié,Málaga CF,1,2,2.0,3.4,3.7,3,1,1,0,0,0,0,0,0,0,0,0,0,0,55,45,18,25,A
90,21608,2008/2009,18,2009-01-11 00:00:00,530373,Real Sporting de Gijón,Real Valladolid,2,1,2.38,3.1,3.2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,55,45,21,23,H
107,21625,2008/2009,19,2009-01-17 00:00:00,530450,FC Barcelona,RC Deportivo de La Coruña,5,0,1.25,5.5,12.0,0,0,0,1,9,1,7,0,8,10,25,10,9,4,64,36,47,30,H
106,21624,2008/2009,19,2009-01-17 00:00:00,530449,Sevilla FC,CD Numancia,1,0,1.33,4.75,9.5,4,0,5,0,8,6,8,5,21,20,35,14,9,6,66,34,35,20,H
100,21618,2008/2009,19,2009-01-18 00:00:00,530383,Athletic Club de Bilbao,Valencia CF,3,2,3.0,3.4,2.3,4,0,4,0,5,6,5,7,14,16,19,6,4,2,47,53,23,34,H
105,21623,2008/2009,19,2009-01-18 00:00:00,530448,Getafe CF,Racing Santander,0,1,2.2,3.3,3.3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,49,51,21,22,A
102,21620,2008/2009,19,2009-01-18 00:00:00,530445,Málaga CF,RCD Espanyol,4,0,2.0,3.4,3.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,49,51,28,15,H
104,21622,2008/2009,19,2009-01-18 00:00:00,530447,RC Recreativo,Real Sporting de Gijón,2,0,2.25,3.0,3.5,2,0,4,0,0,0,0,0,0,0,0,0,0,0,49,51,17,24,H
108,21626,2008/2009,19,2009-01-18 00:00:00,530451,Real Madrid CF,CA Osasuna,3,1,1.25,5.5,12.0,3,0,5,0,6,2,10,2,14,23,16,14,6,1,54,46,35,13,H
103,21621,2008/2009,19,2009-01-18 00:00:00,530446,Real Valladolid,Real Betis Balompié,1,3,2.05,3.4,3.5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,49,51,23,18,A
101,21619,2008/2009,19,2009-01-18 00:00:00,530444,UD Almería,Atlético Madrid,1,1,3.0,3.4,2.3,5,0,4,0,6,6,5,6,16,17,21,22,9,6,49,51,20,30,D
109,21627,2008/2009,19,2009-01-18 00:00:00,530452,Villarreal CF,RCD Mallorca,2,0,1.44,4.2,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,46,30,14,H
120,21638,2008/2009,20,2009-01-24 00:00:00,530453,FC Barcelona,CD Numancia,4,1,1.14,7.5,18.0,2,0,5,0,8,1,10,2,14,13,26,14,3,2,73,27,50,20,H
122,21640,2008/2009,20,2009-01-24 00:00:00,530455,Villarreal CF,CA Osasuna,1,1,1.5,4.0,7.0,2,0,2,0,9,4,2,3,20,25,10,24,5,10,52,48,33,13,D
125,21643,2008/2009,20,2009-01-25 00:00:00,530458,Getafe CF,Real Sporting de Gijón,5,1,1.9,3.3,4.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,57,43,21,24,H
128,21646,2008/2009,20,2009-01-25 00:00:00,530461,Málaga CF,Atlético Madrid,1,1,2.7,3.4,2.5,3,0,3,0,6,7,4,7,17,14,15,13,6,4,44,56,31,31,D
126,21644,2008/2009,20,2009-01-25 00:00:00,530459,RC Recreativo,Real Betis Balompié,1,0,2.5,3.25,2.8,2,0,2,0,0,0,0,0,0,0,0,0,0,0,57,43,20,21,H
123,21641,2008/2009,20,2009-01-25 00:00:00,530456,RCD Mallorca,Valencia CF,3,1,3.2,3.3,2.25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,52,48,14,34,H
121,21639,2008/2009,20,2009-01-25 00:00:00,530454,Real Madrid CF,RC Deportivo de La Coruña,1,0,1.4,4.5,7.5,2,0,2,0,9,5,8,5,9,10,17,8,8,2,55,45,38,30,H
127,21645,2008/2009,20,2009-01-25 00:00:00,530460,Real Valladolid,RCD Espanyol,1,1,2.05,3.4,3.6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,57,43,23,15,D
124,21642,2008/2009,20,2009-01-25 00:00:00,530457,Sevilla FC,Racing Santander,0,2,1.53,3.8,6.5,1,0,5,1,6,5,11,2,17,23,27,14,3,4,57,43,38,25,A
129,21647,2008/2009,20,2009-01-25 00:00:00,530462,UD Almería,Athletic Club de Bilbao,2,1,2.4,3.3,2.87,1,0,2,0,0,0,0,0,0,0,0,0,0,0,44,56,21,26,H
138,21656,2008/2009,21,2009-01-31 00:00:00,530471,Athletic Club de Bilbao,Málaga CF,3,2,2.0,3.5,3.6,2,0,3,0,5,2,10,7,12,20,23,11,3,2,57,43,26,32,H
131,21649,2008/2009,21,2009-01-31 00:00:00,530464,CD Numancia,Real Madrid CF,0,2,6.5,3.6,1.57,2,0,4,0,6,7,7,4,17,15,25,9,6,2,49,51,20,41,A
137,21655,2008/2009,21,2009-02-01 00:00:00,530470,Atlético Madrid,Real Valladolid,1,2,1.53,3.8,7.5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,36,64,32,24,A
133,21651,2008/2009,21,2009-02-01 00:00:00,530466,CA Osasuna,RCD Mallorca,1,0,2.0,3.25,4.0,4,0,3,2,0,0,0,0,0,0,0,0,0,0,49,51,14,17,H
132,21650,2008/2009,21,2009-02-01 00:00:00,530465,RC Deportivo de La Coruña,Villarreal CF,3,0,2.5,3.4,2.75,3,0,4,0,0,0,0,0,0,0,0,0,0,0,49,51,30,34,H
136,21654,2008/2009,21,2009-02-01 00:00:00,530469,RCD Espanyol,RC Recreativo,1,1,2.0,3.4,3.75,2,1,2,0,0,0,0,0,0,0,0,0,0,0,36,64,16,23,D
130,21648,2008/2009,21,2009-02-01 00:00:00,530463,Racing Santander,FC Barcelona,1,2,7.5,3.75,1.5,2,0,5,0,3,2,3,4,16,12,9,14,2,3,33,67,28,53,A
135,21653,2008/2009,21,2009-02-01 00:00:00,530468,Real Betis Balompié,Getafe CF,2,2,2.1,3.4,3.4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,36,64,21,24,D
134,21652,2008/2009,21,2009-02-01 00:00:00,530467,Real Sporting de Gijón,Sevilla FC,1,0,3.75,3.25,2.05,2,1,2,0,5,11,2,6,21,14,6,19,3,7,36,64,24,38,H
139,21657,2008/2009,21,2009-02-01 00:00:00,530472,Valencia CF,UD Almería,3,2,1.61,3.6,6.0,2,0,3,0,2,4,2,6,17,16,17,25,4,4,52,48,34,24,H
142,21660,2008/2009,22,2009-02-07 00:00:00,530475,Real Madrid CF,Racing Santander,1,0,1.4,4.33,8.5,4,0,3,0,8,6,4,6,19,10,22,28,10,4,58,42,44,28,H
144,21662,2008/2009,22,2009-02-07 00:00:00,530477,Sevilla FC,Real Betis Balompié,1,2,1.75,3.5,4.75,4,0,5,0,7,6,11,7,18,21,21,6,6,2,57,43,38,22,A
149,21667,2008/2009,22,2009-02-08 00:00:00,530482,CA Osasuna,Valencia CF,1,0,2.62,3.3,2.62,6,0,5,0,3,6,4,7,15,10,18,18,6,4,57,43,17,37,H
143,21661,2008/2009,22,2009-02-08 00:00:00,530476,FC Barcelona,Real Sporting de Gijón,3,1,1.16,6.5,17.0,2,0,3,0,5,2,8,1,13,14,23,7,7,2,75,25,56,27,H
145,21663,2008/2009,22,2009-02-08 00:00:00,530478,Getafe CF,RCD Espanyol,1,1,1.9,3.4,4.0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,57,43,25,17,D
148,21666,2008/2009,22,2009-02-08 00:00:00,530481,Málaga CF,UD Almería,3,2,2.05,3.4,3.6,5,0,2,1,0,0,0,0,0,0,0,0,0,0,57,43,32,24,H
146,21664,2008/2009,22,2009-02-08 00:00:00,530479,RC Recreativo,Atlético Madrid,0,3,2.87,3.4,2.37,1,0,2,0,0,0,0,0,0,0,0,0,0,0,57,43,24,32,A
140,21658,2008/2009,22,2009-02-08 00:00:00,530473,RCD Mallorca,RC Deportivo de La Coruña,1,1,2.4,3.3,2.87,5,0,4,0,0,0,0,0,0,0,0,0,0,0,52,48,17,33,D
147,21665,2008/2009,22,2009-02-08 00:00:00,530480,Real Valladolid,Athletic Club de Bilbao,2,1,2.1,3.4,3.4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,57,43,27,29,H
141,21659,2008/2009,22,2009-02-08 00:00:00,530474,Villarreal CF,CD Numancia,2,1,1.5,4.0,7.0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,52,48,34,20,H
159,21677,2008/2009,23,2009-02-14 00:00:00,530492,RC Deportivo de La Coruña,CA Osasuna,0,0,2.05,3.25,3.75,2,0,2,0,0,0,0,0,0,0,0,0,0,0,40,60,34,20,D
150,21668,2008/2009,23,2009-02-14 00:00:00,530483,Real Betis Balompié,FC Barcelona,2,2,6.5,4.0,1.53,3,0,2,0,4,13,2,9,17,10,7,36,1,7,31,69,25,59,D
153,21671,2008/2009,23,2009-02-14 00:00:00,530486,Valencia CF,Málaga CF,1,1,1.73,3.6,4.75,3,0,3,0,11,6,6,10,22,9,11,12,5,1,60,40,37,35,D
151,21669,2008/2009,23,2009-02-15 00:00:00,530484,Athletic Club de Bilbao,RC Recreativo,1,1,1.8,3.4,4.5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,31,69,29,24,D
155,21673,2008/2009,23,2009-02-15 00:00:00,530488,Atlético Madrid,Getafe CF,1,1,1.73,3.5,5.0,5,0,3,0,7,3,8,6,15,10,19,16,6,6,51,49,35,26,D
158,21676,2008/2009,23,2009-02-15 00:00:00,530491,CD Numancia,RCD Mallorca,0,1,2.3,3.3,3.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,40,60,20,18,A
156,21674,2008/2009,23,2009-02-15 00:00:00,530489,RCD Espanyol,Sevilla FC,0,2,3.1,3.3,2.3,5,0,2,0,6,8,6,10,13,12,18,18,4,8,40,60,18,38,A
157,21675,2008/2009,23,2009-02-15 00:00:00,530490,Racing Santander,Villarreal CF,1,1,2.4,3.3,3.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,40,60,28,37,D
152,21670,2008/2009,23,2009-02-15 00:00:00,530485,Real Sporting de Gijón,Real Madrid CF,0,4,5.5,3.75,1.62,1,0,0,0,3,6,6,8,12,5,20,19,5,5,41,59,27,47,A
154,21672,2008/2009,23,2009-02-15 00:00:00,530487,UD Almería,Real Valladolid,3,2,2.2,3.4,3.25,3,2,4,0,0,0,0,0,0,0,0,0,0,0,60,40,24,30,H
160,21678,2008/2009,24,2009-02-21 00:00:00,530493,FC Barcelona,RCD Espanyol,1,2,1.22,5.75,13.0,6,1,7,0,6,1,9,0,12,23,13,3,4,2,61,39,60,18,A
166,21684,2008/2009,24,2009-02-21 00:00:00,530499,Real Madrid CF,Real Betis Balompié,6,1,1.44,4.33,7.0,1,0,3,0,8,0,6,7,9,16,25,11,2,2,62,38,50,26,H
169,21687,2008/2009,24,2009-02-21 00:00:00,530502,Sevilla FC,Atlético Madrid,1,0,2.0,3.3,3.75,2,0,4,0,5,8,7,2,16,14,22,16,9,7,58,42,41,36,H
165,21683,2008/2009,24,2009-02-21 00:00:00,530498,Villarreal CF,Real Sporting de Gijón,2,1,1.57,3.8,6.0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,54,46,38,27,H
163,21681,2008/2009,24,2009-02-22 00:00:00,530496,CA Osasuna,CD Numancia,2,0,1.72,3.5,5.0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,54,46,21,20,H
161,21679,2008/2009,24,2009-02-22 00:00:00,530494,Getafe CF,Athletic Club de Bilbao,1,1,2.1,3.3,3.5,6,0,3,0,8,2,7,4,13,22,28,13,7,2,61,39,27,30,D
162,21680,2008/2009,24,2009-02-22 00:00:00,530495,RC Deportivo de La Coruña,Valencia CF,1,1,2.4,3.25,2.9,1,0,9,0,7,3,9,3,14,19,24,15,6,6,54,46,35,38,D
167,21685,2008/2009,24,2009-02-22 00:00:00,530500,RC Recreativo,UD Almería,1,1,2.1,3.25,3.6,3,0,3,1,0,0,0,0,0,0,0,0,0,0,62,38,25,27,D
164,21682,2008/2009,24,2009-02-22 00:00:00,530497,RCD Mallorca,Racing Santander,1,0,2.5,3.25,2.8,4,0,5,1,0,0,0,0,0,0,0,0,0,0,54,46,21,29,H
168,21686,2008/2009,24,2009-02-22 00:00:00,530501,Real Valladolid,Málaga CF,1,3,2.2,3.25,3.25,3,0,2,0,0,0,0,0,0,0,0,0,0,0,62,38,30,36,A
172,21690,2008/2009,25,2009-02-28 00:00:00,530546,Athletic Club de Bilbao,Sevilla FC,1,2,2.75,3.25,2.6,5,0,2,0,3,6,2,8,17,10,13,19,3,4,39,61,31,44,A
174,21692,2008/2009,25,2009-02-28 00:00:00,530548,RCD Espanyol,Real Madrid CF,0,2,4.5,3.5,1.8,2,0,3,0,3,1,5,5,12,17,9,7,3,2,49,51,21,53,A
173,21691,2008/2009,25,2009-03-01 00:00:00,530547,Atlético Madrid,FC Barcelona,4,3,3.75,3.6,1.9,3,0,2,0,9,4,7,6,14,15,18,20,6,3,39,61,36,60,H
178,21696,2008/2009,25,2009-03-01 00:00:00,530552,CD Numancia,RC Deportivo de La Coruña,0,1,2.62,3.25,2.62,2,0,2,0,0,0,0,0,0,0,0,0,0,0,48,52,20,36,A
170,21688,2008/2009,25,2009-03-01 00:00:00,530503,Málaga CF,RC Recreativo,0,2,1.8,3.5,4.5,2,1,5,0,0,0,0,0,0,0,0,0,0,0,58,42,39,26,A
177,21695,2008/2009,25,2009-03-01 00:00:00,530551,Racing Santander,CA Osasuna,1,1,2.4,3.2,3.1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,48,52,29,24,D
175,21693,2008/2009,25,2009-03-01 00:00:00,530549,Real Betis Balompié,Villarreal CF,2,2,2.5,3.25,2.8,4,0,4,0,9,4,13,5,22,15,20,5,8,2,48,52,26,41,D
176,21694,2008/2009,25,2009-03-01 00:00:00,530550,Real Sporting de Gijón,RCD Mallorca,0,1,2.3,3.25,3.1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,48,52,27,24,A
171,21689,2008/2009,25,2009-03-01 00:00:00,530545,UD Almería,Getafe CF,2,1,2.2,3.25,3.4,4,0,5,0,0,0,0,0,0,0,0,0,0,0,58,42,28,28,H
179,21697,2008/2009,25,2009-03-01 00:00:00,530553,Valencia CF,Real Valladolid,1,2,1.8,3.4,4.75,3,0,2,1,0,0,0,0,0,0,0,0,0,0,48,52,39,30,A
185,21703,2008/2009,26,2009-03-07 00:00:00,530559,FC Barcelona,Athletic Club de Bilbao,2,0,1.28,5.5,9.5,3,0,4,0,15,1,11,4,16,25,11,5,5,1,64,36,60,31,H
184,21702,2008/2009,26,2009-03-07 00:00:00,530558,Real Madrid CF,Atlético Madrid,1,1,1.72,3.6,4.75,2,0,1,0,8,5,8,11,17,12,36,19,10,4,58,42,56,39,D
183,21701,2008/2009,26,2009-03-07 00:00:00,530557,Villarreal CF,RCD Espanyol,1,0,1.8,3.4,4.75,3,0,0,0,2,7,6,5,15,20,10,21,3,9,48,52,42,21,H
181,21699,2008/2009,26,2009-03-08 00:00:00,530555,CA Osasuna,Real Sporting de Gijón,1,2,1.66,3.4,6.0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,48,52,25,27,A
180,21698,2008/2009,26,2009-03-08 00:00:00,530554,CD Numancia,Valencia CF,2,1,3.4,3.4,2.1,5,0,4,0,0,0,0,0,0,0,0,0,0,0,48,52,20,39,H
187,21705,2008/2009,26,2009-03-08 00:00:00,530561,Getafe CF,Málaga CF,1,2,2.2,3.3,3.3,8,1,6,0,3,3,16,2,15,12,20,7,5,2,63,37,28,39,A
189,21707,2008/2009,26,2009-03-08 00:00:00,530563,RC Deportivo de La Coruña,Racing Santander,5,3,2.2,3.2,3.4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,63,37,39,30,H
188,21706,2008/2009,26,2009-03-08 00:00:00,530562,RC Recreativo,Real Valladolid,2,3,2.3,3.3,3.1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,63,37,29,33,A
182,21700,2008/2009,26,2009-03-08 00:00:00,530556,RCD Mallorca,Real Betis Balompié,3,3,2.3,3.25,3.1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,48,52,27,27,D
186,21704,2008/2009,26,2009-03-08 00:00:00,530560,Sevilla FC,UD Almería,2,1,1.72,3.6,4.75,2,0,2,0,9,4,4,5,16,11,18,11,3,3,51,49,47,31,H
198,21716,2008/2009,27,2009-03-14 00:00:00,530572,Athletic Club de Bilbao,Real Madrid CF,2,5,3.75,3.4,2.0,7,2,4,0,4,9,4,10,18,27,23,9,10,1,48,52,31,57,A
197,21715,2008/2009,27,2009-03-14 00:00:00,530571,Valencia CF,RC Recreativo,1,1,1.91,3.4,4.33,4,0,4,0,1,0,0,0,0,0,1,0,1,0,33,67,39,29,D
193,21711,2008/2009,27,2009-03-15 00:00:00,530567,Atlético Madrid,Villarreal CF,3,2,2.05,3.4,3.6,5,0,4,0,12,2,13,2,24,14,31,3,13,2,58,42,40,45,H
195,21713,2008/2009,27,2009-03-15 00:00:00,530569,Málaga CF,Sevilla FC,2,2,2.8,3.3,2.5,3,1,1,0,1,8,3,8,16,11,9,24,1,4,33,67,42,50,D
192,21710,2008/2009,27,2009-03-15 00:00:00,530566,RCD Espanyol,RCD Mallorca,3,3,2.1,3.3,3.5,5,0,3,0,0,0,0,0,0,0,0,0,0,0,63,37,21,28,D
199,21717,2008/2009,27,2009-03-15 00:00:00,530573,Racing Santander,CD Numancia,5,0,1.8,3.4,4.75,1,0,4,0,0,0,0,0,0,0,0,0,0,0,48,52,30,23,H
191,21709,2008/2009,27,2009-03-15 00:00:00,530565,Real Betis Balompié,CA Osasuna,0,0,2.1,3.3,3.5,3,0,4,0,0,0,0,0,0,0,0,0,0,0,63,37,28,25,D
190,21708,2008/2009,27,2009-03-15 00:00:00,530564,Real Sporting de Gijón,RC Deportivo de La Coruña,3,2,2.62,3.2,2.7,4,0,3,0,0,0,0,0,0,0,0,0,0,0,63,37,30,42,H
196,21714,2008/2009,27,2009-03-15 00:00:00,530570,Real Valladolid,Getafe CF,1,0,2.05,3.4,3.6,2,0,3,0,0,0,0,0,0,0,0,0,0,0,33,67,36,28,H
194,21712,2008/2009,27,2009-03-15 00:00:00,530568,UD Almería,FC Barcelona,0,2,5.75,3.8,1.6,3,0,0,0,2,7,2,8,12,10,13,23,5,4,32,68,31,63,A
201,21719,2008/2009,28,2009-03-21 00:00:00,530575,Sevilla FC,Real Valladolid,4,1,1.66,3.6,5.5,3,0,4,0,3,4,9,5,15,18,31,11,9,2,59,41,51,39,H
208,21726,2008/2009,28,2009-03-21 00:00:00,530582,Villarreal CF,Athletic Club de Bilbao,2,0,1.72,3.6,4.75,4,0,3,0,5,7,9,4,19,20,10,11,6,5,55,45,45,31,H
205,21723,2008/2009,28,2009-03-22 00:00:00,530579,CA Osasuna,RCD Espanyol,1,0,2.15,3.25,3.4,6,0,3,0,0,0,0,0,0,0,0,0,0,0,59,41,26,22,H
